,verdict,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,CONFESSION_LVL2-predicted,CIR_TYPE_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_HELD_WAY_WEP-predicted,REGRET-predicted,RESPO-predicted,CIR_USE-predicted,CIR_STATUS_WEP-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted
1652,ME-15-12-39071-113_tagged,הנאשם הביע חרטה על מעשיו ולקח עליהם אחריות.,,0.0017044280305655714,0.00013528617015044612,3.711421535085003e-08,0.0017509825166487512,0.9996693661711046,1.5009617196528878e-05,,,,,,0.9994859879717414,0.9994909806525202,,,,,
1653,ME-16-01-3772-806_tagged,"בהתייחס לעבירות נשוא כתב האישום, התרשם שירות המבחן כי הנאשם לוקח אחריות על חלק מן המעשים המיוחסים לו, תוך שהוא חש חרטה, המלווה בתחושות ממשיות של אשמה ובושה.",,0.0016771471749687727,0.00010290066990460903,7.914157953805872e-09,0.0018849076112917983,0.9997297772292085,1.4419335810145345e-05,,,,,,0.9994326641979473,0.9994399553043042,,,,,
1654,ME-16-01-3772-806_tagged,"לצד זאת, נאמר כי הנאשם התקשה לקחת אחריות על הירי בתת המקלע המאולתר, המיוחס לו בכתב האישום, כאשר טען כי לא ירה באמצעותו 20 כדורים.",,0.0008509002151602158,0.00014555186894849584,4.111790552406759e-08,0.9999136172855748,0.9997641013278996,1.4467114022510349e-05,0.9998259306101454,1.3463763944657677e-05,1.1995712717757734e-05,1.300353169442773e-05,0.9916889716271632,1.2367091311685174e-05,0.9993367137940947,0.9984526565429974,0.0003906800873587659,0.9019212462600614,5.67244925901308e-05,5.67244925901308e-05
1655,ME-16-01-3772-806_tagged,"עוד התרשם שירות המבחן מיכולת טובה לתפקוד יציב וסתגלני במסגרות וכן לוויסות דחפים ותוקפנות, מהיעדרן של אינדיקציות לקיומם של יסודות התמכרותיים או למעורבות בתת תרבות עבריינית, מקיומם של רגשות חרטה, אשמה ובושה ממשיים בגין ביצוע המעשים עליהם נטל אחריות, ומיכולת גבוהה להיתרם מקשר טיפולי לשם התבוננות ביקורתית ומעמיקה בדפוסי התנהגותו הפסולים, תוך חיבור רגשי לחומרת מעשיו והשלכותיהם.",,0.001855892688228627,0.00026755677846775213,0.9987352001185708,0.001357038919771093,0.9994852559267362,1.4233111904102759e-05,,,,,,0.9993881499160296,0.9895007450036019,,,,,
1656,ME-16-01-3772-806_tagged,"הודיה זו לא זו בלבד שהובילה לחסכון בזמן שיפוטי יקר, אלא גם מגלמת בתוכה נטילת אחריות על מעשיו.",,0.0002721119914546329,0.000193443187840556,9.136632169475217e-09,0.0018506030375000158,0.9997597103356785,2.295897717845448e-05,,,,,,1.3136539219990721e-05,0.9994015999278476,,,,,
1657,ME-16-03-41585-22_tagged,"בהתייחס לעבירות הנדונות, ציינה קצינת המבחן כי הנאשם הודה בפניה בעבירות שיוחסו לו ונטל אחריות מלאה על מעשיו.",,0.0026371409094871428,0.00030075715299910294,9.92089459882006e-08,0.001933793386032875,0.9996887227210617,0.9995905694054966,,,,,,1.1540357023523112e-05,0.99944238571384,,,,,
1658,ME-16-03-41585-22_tagged,"על פי המפורט בתסקיר, הנאשם הודה במיוחס לו ונטל אחריות מלאה על מעשיו.",,0.0011757956022313343,0.0002233534320301425,4.611002956243009e-08,0.001974670208987552,0.9997292922961416,0.9996462801230179,,,,,,1.1983281120704788e-05,0.9994811260809766,,,,,
1659,ME-16-03-41585-22_tagged,"לפיכך, טענת הנאשם בפני שירות המבחן, כאילו התכוון רק להפחיד את המתלוננים, כמו גם הניסיון בטיעונים לעונש לאבחן בין מעשיו של הנאשם לבין מקרים בהם כוון הירי על מנת לפגוע, דינם להידחות ויש בהם מידה מסוימת של אי לקיחת אחריות, וזאת למרות התרשמות שירות המבחן.",,0.0010775958530487393,0.0001163897257480051,4.97244929829852e-08,0.002058819218399137,0.9995820317426123,1.365072858249128e-05,,,,,,1.2186771297338291e-05,0.998045246759321,,,,,
1660,ME-16-03-41585-22_tagged,"על פי האמור בתסקיר, הנאשם מגלה אמפטיה כלפי המתלוננים, נוטל אחריות מלאה על מעשיו ומכיר בחומרתם (הגם, שכאמור, שולל הוא כוונה פגוע במתלוננים).",,0.003626863729292528,0.00027537293141742075,0.01999166719789452,0.0019002721213471204,0.9996827309717995,1.4160113683200914e-05,,,,,,1.4826928578180665e-05,0.9993955473047544,,,,,
1661,ME-15-02-9111-399_tagged,"בהתייחס לכתב האישום, נטל הנאשם אחריות מלאה והביע חרטה על מעשיו שנבעו, לדבריו, מרצונו למנוע מקרובי משפחה להשתמש לרעה בנשק על רקע  הריגת דודו.",,0.0028980232572904875,0.00012113511894688961,4.2314098295752614e-08,0.0017952321699363674,0.9997509794201003,1.4822408767398888e-05,,,,,,0.9993602680922845,0.9988040767252153,,,,,
1662,ME-15-08-44579-251_tagged,הנאשם הביע צער וחרטה כנה.,,0.0004188024667931486,0.00012486258426721433,5.313546472612301e-08,0.0016989863686597967,0.9996311579737784,1.4480514803408282e-05,,,,,,0.9992845306226921,1.353681549256135e-05,,,,,
1663,ME-15-08-44579-251_tagged,הנאשם הביע צער וחרטה.,,0.00031116515889677835,9.894848703229217e-05,7.302368823867956e-08,0.0016708046408537385,0.9995961501382878,1.4932247282482033e-05,,,,,,0.9991636126084927,1.4610208254086646e-05,,,,,
1664,ME-15-12-39071-113_tagged,בפני שירות המבחן הביע הנאשם חרטה ואת ההבנה שמעשיו היו פסולים וכי היה עליו לפנות למשטרה לצורך הגנה.,,0.0055370008930123666,0.0003920554198906425,4.995790505226195e-07,0.001828032012814548,0.9997097257621859,1.319239097909468e-05,,,,,,0.9994943091855494,1.1079765119345398e-05,,,,,
1665,ME-15-12-39071-113_tagged,הנאשם הביע חרטה על מעשיו ולקח עליהם אחריות.,,0.0017044280305655714,0.00013528617015044612,3.711421535085003e-08,0.0017509825166487512,0.9996693661711046,1.5009617196528878e-05,,,,,,0.9994859879717414,0.9994909806525202,,,,,
1666,ME-15-12-39071-113_tagged,"שמעתי את הנאשם, את חרטתו על מעשיו, ואת בקשתו הכֵֵּּנה מבית המשפט שלא לשוב לכלא, נוכח חששו שיתדרדר חזרה לדפוסי חייו הקודמים.",,0.0012286072194094947,0.0001865610577085489,0.9546566780474797,0.0019740308295704287,0.999732305898036,1.4507653825278327e-05,,,,,,0.9992634788786979,1.2974606220623693e-05,,,,,
1667,ME-16-01-3772-806_tagged,"בהתייחס לעבירות נשוא כתב האישום, התרשם שירות המבחן כי הנאשם לוקח אחריות על חלק מן המעשים המיוחסים לו, תוך שהוא חש חרטה, המלווה בתחושות ממשיות של אשמה ובושה.",,0.0016771471749687727,0.00010290066990460903,7.914157953805872e-09,0.0018849076112917983,0.9997297772292085,1.4419335810145345e-05,,,,,,0.9994326641979473,0.9994399553043042,,,,,
1668,ME-16-01-3772-806_tagged,"עוד התרשם שירות המבחן מיכולת טובה לתפקוד יציב וסתגלני במסגרות וכן לוויסות דחפים ותוקפנות, מהיעדרן של אינדיקציות לקיומם של יסודות התמכרותיים או למעורבות בתת תרבות עבריינית, מקיומם של רגשות חרטה, אשמה ובושה ממשיים בגין ביצוע המעשים עליהם נטל אחריות, ומיכולת גבוהה להיתרם מקשר טיפולי לשם התבוננות ביקורתית ומעמיקה בדפוסי התנהגותו הפסולים, תוך חיבור רגשי לחומרת מעשיו והשלכותיהם.",,0.001855892688228627,0.00026755677846775213,0.9987352001185708,0.001357038919771093,0.9994852559267362,1.4233111904102759e-05,,,,,,0.9993881499160296,0.9895007450036019,,,,,
1669,ME-16-01-3772-806_tagged,"הוא הוסיף כי הוא חש חרטה על מעשיו, עליהם לא יחזור בשנית, וכעת פניו לעבר בניית עתידו.",,0.009201356729409013,9.118634585107384e-05,0.2867571013633067,0.0021866373096398766,0.9997226533249144,1.4601156457932852e-05,,,,,,0.9994719090400876,1.316518104545701e-05,,,,,
1670,ME-16-01-3772-806_tagged,כן התחשבתי בצער ובחרטה שהביע על מעשיו במסגרת דבריו האחרונים ובנסיבותיו האישיות כפי שבאו לידי ביטוי בתסקיר שירות המבחן ובטיעוני הסנגורית לעונש.,,0.00039787124930714264,0.0005051053219866098,2.085956502818682e-08,0.0020426812760959987,0.9997334242440113,1.2942833431350205e-05,,,,,,0.9990892446903976,1.4482162140816278e-05,,,,,
1671,ME-16-03-41585-22_tagged,הוא הביע חרטה על התנהלותו וניכר כי השלים עם העובדה כי בגין התנהגותו יידרש לשאת תקופת מאסר.,,0.006574671479986639,0.00024480544500545725,5.493670331291701e-07,0.0017226398298279266,0.9997016573435628,1.3540499588434638e-05,,,,,,0.9995150670275493,1.216430827259647e-05,,,,,
1672,ME-16-03-41585-22_tagged,הוא גם הביע חרטה וצער על התנהגותו ואף הביע אמפתיה למתלוננים.,,0.0022813562899065684,0.0003057255743069718,9.161648527542709e-09,0.0015969265876112266,0.9997104852996627,1.3808995129787151e-05,,,,,,0.9995294017455209,1.4153049020731581e-05,,,,,
1673,ME-15-02-9111-399_tagged,1	10 חודשי מאסר בפועל שמניינם יחל מיום מעצרו בתיק זה – 25.1.15.,,0.0069032215825634525,0.9991345517785601,6.111896171140502e-08,0.0016782132224204402,1.856379782771564e-05,,,,,,,,,,,,,
1674,ME-15-02-9111-399_tagged,2	5 חודשי מאסר על תנאי לבל יעבור משך 3 שנים את העבירה בה הורשע בתיק זה.,,0.002395578280954589,0.9992517852307078,4.436757279350817e-08,0.0016153763929592643,1.8685324700596507e-05,,,,,,,,,,,,,
1675,ME-15-08-44579-251_tagged,א.	 12 חודשי מאסר בפועל בניכוי ימי מעצרו מיום 10.08.15.,,0.0010249183712898223,0.9988770990884406,1.2306882894478654e-07,0.0014156326431521088,1.9232669092925855e-05,,,,,,,,,,,,,
1676,ME-15-08-44579-251_tagged,12 חודשי מאסר על תנאי ולמשך 3 שנים שלא יעבור כל עבירה בנשק מסוג פשע ויורשע 	בגינה.,,0.0018625258878928461,0.9992227098688252,5.7037216618822603e-08,0.0018921611645956473,1.8817934123938702e-05,,,,,,,,,,,,,
1677,ME-15-08-44579-251_tagged,"הנאשם ישלם קנס כספי בסך 4,000 ₪ או 40 ימי מאסר תמורתו.",,0.002451929664758687,0.9995810044688118,3.030124516468168e-08,0.001469759605059845,1.9561130290017817e-05,,,,,,,,,,,,,
1678,ME-15-12-39071-113_tagged,שישה חודשי מאסר שיבוצעו בדרך של עבודות שירות.,,0.007108839249219353,0.9958142364892153,3.959163400323481e-08,0.0016790853021024358,1.9892693875444832e-05,,,,,,,,,,,,,
1679,ME-15-12-39071-113_tagged,מאסר על תנאי של שנים-עשר (12) חודשים.,,0.00023617840531122358,0.9995794425254104,5.066884901872196e-08,0.0016419537710140274,2.1083220589922896e-05,,,,,,,,,,,,,
1680,ME-15-12-39071-113_tagged,"קנס בסך 30,000 ₪.",,6.525363345114207e-05,0.9987995958369711,4.076597544779276e-08,0.0014241064340954341,2.191117084172612e-05,,,,,,,,,,,,,
1681,ME-16-01-3772-806_tagged,"א.	18 חודשי מאסר בפועל, בניכוי ימי מעצרו מיום 10.12.15 ועד ליום 18.2.16.",,0.0008043056394373228,0.9981246369620921,1.756412391951666e-07,0.001333148854770274,1.9458932321636894e-05,,,,,,,,,,,,,
1682,ME-16-01-3772-806_tagged,10 חודשי מאסר לבל יעבור משך 3 שנים עבירת נשק מסוג פשע.,,0.0023316886375831366,0.9986037285679822,2.6585666158920586e-06,0.0015864231717809256,1.8860723699876087e-05,,,,,,,,,,,,,
1683,ME-16-03-41585-22_tagged,"המדובר בבחור צעיר, אשר מילדותו נאלץ להתמודד עם מציאות חיים משפחתית לא פשוטה, גדל בבית סבו וסבתו, ללא דמות אב ואם, ונרתם לסייע בפרנסת המשפחה, מאמץ שפגע הן בלימודיו והן בשירותו הצבאי.",,0.005998361014837372,0.00015144125362450106,0.9995925699098495,0.0018688840534991718,2.0789394363712056e-05,,,,,,,,,,,,,
1684,ME-16-03-41585-22_tagged,"5 שנות מאסר בפועל, שימנו מיום מעצרו של הנאשם, 3.3.2016.",,0.002065578371255895,0.9986634809750661,2.868969692399368e-07,0.00146749012447399,2.006201011571922e-05,,,,,,,,,,,,,
1685,ME-16-03-41585-22_tagged,"12 חודשי מאסר על תנאי, למשך 3 שנים, והתנאי הוא שלא יעבור במהלך תקופה זו כל עבירת אלימות או נשק מסוג פשע .",,0.0021071477186077625,0.9985766532880986,4.5069790441816705e-08,0.0016918971868970266,1.916013875430566e-05,,,,,,,,,,,,,
1686,ME-16-03-41585-22_tagged,"6 חודשי מאסר על תנאי, למשך 3 שנים, והתנאי הוא שלא יעבור במהלך תקופה זו כל עבירת נשק או אלימות מסוג עוון, לרבות איומים.",,0.0009110111797103768,0.9987724256662586,5.799338193576201e-08,0.0017393554057273954,1.9095865096686607e-05,,,,,,,,,,,,,
1687,ME-16-03-41585-22_tagged,פסילה מלקבל או להחזיק רישיון נהיגה למשך 6 חודשים.,,0.0002498027031379397,0.9900854803843832,5.156958100389056e-08,0.001634195175185088,1.9218232167460053e-05,,,,,,,,,,,,,
1688,ME-16-03-41585-22_tagged,6 חודשי פסילה על תנאי למשך שנתיים.,,0.0002987259817138563,0.9801137302428616,1.1210720191141652e-07,0.0016950268377551193,2.0510025030897336e-05,,,,,,,,,,,,,
1689,ME-16-03-41585-22_tagged,"פיצוי לכל אחד מן המתלוננים (איהאב בשיר ועראד בשיר) בסך 5,000 ₪.",,0.0017943627844244794,0.0015538102625281922,3.2935127842544984e-08,0.0018171347561275206,1.9967351952549184e-05,,,,,,,,,,,,,
1690,ME-15-08-44579-251_tagged,"לדבריו, מצא את האקדח, ביום ביצוע העבירה, בשעות הבוקר, במהלך עבודתו בפינוי אשפה בעירייה והחליט להחביאו במקום מסתור ולשוב לקחתו בשעות הערב.",,0.00223127470745634,0.00010363693719227761,2.8496034114816726e-08,0.9999109251619779,1.8976182864630884e-05,,0.9984179440120872,1.8591372946691818e-05,6.711600659545369e-05,1.552764193523394e-05,0.9972432241917011,,,0.2578875113201125,0.809581159380938,0.9990981783682497,7.150523861576246e-05,7.150523861576246e-05
1691,ME-16-01-3772-806_tagged,בהקשר זה הפנתה המאשימה לתסקיר בו צוין כי לדברי הנאשם הוא רכש את הנשק ממחמד.,,0.0006321672817342257,0.00043772796354270076,5.326537770061815e-08,0.9998958819253109,1.8600625635110272e-05,,1.2372129494670156e-05,1.2277029616187974e-05,1.1090782933427443e-05,1.2118549813960934e-05,1.7200782046908943e-05,,,0.00014989141954762592,0.00015069505761027517,0.999231998758175,5.260826162384072e-05,5.260826162384072e-05
1692,ME-16-01-3772-806_tagged,"זאת ועוד, מדובר בעבירות שנעברו לאחר תכנון מקדים, הכולל תיאום בין הנאשם לבין מחמד, לצורך רכישת כלי הנשק ממחמד, החזקתם בצוותא והעברתם מידיו של האחד לשני.",,0.0012622066806286525,0.00022091684195501863,4.787433682489871e-08,0.9998987937604931,1.8939531930783183e-05,,1.2813818281464967e-05,1.3752044112014127e-05,0.9996542661537849,1.3319861225885646e-05,1.4032805388027971e-05,,,0.00016293113050015412,0.0001041198448202241,0.05860800506763927,5.900485885633733e-05,5.900485885633733e-05
1693,ME-16-03-41585-22_tagged,על רקע תחושות נפשיות אלה ורצונו לסיים את הסכסוך פעל והצטייד בנשק שנטל מחברו.,,0.0034093489968919106,0.00030949532536702815,1.2153976882524493e-08,0.0022011163621482666,1.882895281733218e-05,,,,,,,,,,,,,
1694,ME-15-08-44579-251_tagged,הנאשם הצהיר שלא הייתה לו כל כוונה לעשות שימוש לרעה בנשק ולא הייתה לו חשיבה כלשהי לגרום כל נזק רכושי או גופני.,,0.0007754523725368612,0.00044237739213515604,3.185599822600496e-08,0.9975436956982636,2.1226792981907887e-05,,1.2314362052107493e-05,0.0005027184583449625,1.1363990883588934e-05,1.182919146868808e-05,1.1379683432430354e-05,,,0.9997765395778123,9.360380662112892e-05,0.0006142090517907174,6.0078503081665115e-05,6.0078503081665115e-05
1695,ME-15-12-39071-113_tagged,"לאחר ששמעתי את דברי ב""כ הצדדים והנאשם אני נותן אמון בגרסתו כי חשש לחייו, נוכח סכסוך הדמים שהביא למות גיסו זמן קצר קודם לכן.",,0.006233669530244854,0.0004093408167664835,0.00020477927215212648,0.0019775462859382992,2.050883858680274e-05,,,,,,,,,,,,,
1696,ME-16-01-3772-806_tagged,"לדבריו, הוא ידע שברשותו כלי נשק ורכשם ממנו ואחסנם במטע הזיתים, לצורך תחושת בטחון.",,0.004670726259357569,0.00021392385562360585,5.2758052482598436e-08,0.9998326540369864,1.970056924993143e-05,,1.3962237918214031e-05,1.736208828381952e-05,1.3850748890981093e-05,1.5220341777637668e-05,1.4710410388056738e-05,,,0.6439025454367386,0.9995835461072592,0.9993471174456674,6.688598961519224e-05,6.688598961519224e-05
1697,ME-16-01-3772-806_tagged,"נטען כי מדובר בעבירות המצויות ברף התחתון של עבירות הנשק, מאחר ולא נעשה בכלי הנשק שימוש, שכן הנשק הוטמן משך שנים, וכי לנאשם לא היתה כל כוונה להעביר כלי הנשק לגורמים עוינים או פליליים.",,0.002256659935274622,0.00012749800995588353,4.181289955421281e-08,0.9979163179565133,1.856269885426053e-05,,1.2001704620850676e-05,1.3200570984942286e-05,1.1814857960643537e-05,1.1845177163421231e-05,1.2637099752916564e-05,,,0.9992399607304321,0.00011434473812475546,0.015900113522974935,6.173044403628797e-05,6.173044403628797e-05
1698,ME-16-03-41585-22_tagged,"כשראה הנאשם את המתלוננים במרפסת, יצא מהרכב, קילל אותם, הוציא מהרכב את הרובה, כיוון אותו לעבר המתלוננים וירה לעברם 29 יריות בכוונה לגרום להם לחבלה חמורה.",,0.0004825092051972761,9.656406258210786e-05,6.999061960209336e-08,0.9999070788816964,1.9536519916223688e-05,,7.097474824508257e-05,1.8261942978900385e-05,1.2742916127527066e-05,1.365270464442773e-05,0.9989674138421527,,,0.9994609766641782,0.9968649522108739,0.9972607748240999,6.176578215361419e-05,6.176578215361419e-05
1699,ME-16-03-41585-22_tagged,"על פי כתב האישום, במעשיו שתוארו לעיל ניסה הנאשם לפגוע, שלא כדין, במתלוננים בקליע ולגרום להם לחבלה חמורה; נשא והוביל נשק בלא רשות כדין לנשיאתו והובלתו; ירה בנשק חם באזור מגורים ללא הסבר סביר; הסתייע ברכב לביצוע פשע ונהג ברכב ללא רישיון נהיגה תקף, ללא רישיון רכב תקף ובלא פוליסת ביטוח תקפה.",,0.0008664906323208356,0.00014686505493711934,0.03442051645776065,0.9999072971881912,2.148315780473847e-05,,1.4785582924994802e-05,0.9973564844284656,1.2343803983452401e-05,1.1408919377720662e-05,1.2220975248374596e-05,,,0.9500159890256721,0.0007766870809407344,4.0677638153713606e-05,6.27449040864629e-05,6.27449040864629e-05
1700,ME-16-03-41585-22_tagged,הנאשם שלל כל כוונה לפגוע במתלוננים וטען כי התכוון להפחידם בלבד.,,0.0002766775264006404,0.0004471404743920482,3.4471736139210845e-08,0.0019910397699557446,2.152684453081562e-05,,,,,,,,,,,,,
1701,ME-16-03-41585-22_tagged,"מעובדות כתב האישום, בהן הודה הנאשם, עולה כי הוא פעל על מנת לגרום לפגיעה במתלוננים, באמצעות הירי לעברם.",,0.00027072908934602465,8.432289004105863e-05,6.291138019123638e-08,0.9996380717580098,0.9997237586472517,0.9996159280575709,1.2665235238059017e-05,2.0136216261473642e-05,1.4742350127637367e-05,1.3336310480478527e-05,1.4693534656144747e-05,1.2291187939347834e-05,1.2429443067292462e-05,0.9967448445939264,0.0001574730251431631,0.989193584288573,6.170056902840604e-05,6.170056902840604e-05
1702,ME-15-12-39071-113_tagged,"במקרה דנן, לא התלווה לעבירה תכנון מיוחד ולא נגרם כל נזק.",,0.0001741612129282614,0.00014252332187732352,4.938575562732951e-08,0.9998257536542937,2.0332784089085666e-05,,1.3186483747918371e-05,1.4756415257875761e-05,0.9994863622225583,1.4022629655457694e-05,1.4086415487311016e-05,,,0.040819955153843485,0.00016270091443246527,0.00014535763407763364,6.229598836629831e-05,6.229598836629831e-05
1703,ME-16-01-3772-806_tagged,"יחד עם זאת, התרשם שירות המבחן מאלמנטים של תכנון שקדם לביצוע העבירות.",,0.00016534326672437678,0.00015439120438444557,0.8994510779125895,0.9998730829223982,1.8402920110314882e-05,,1.2613644221517238e-05,1.2989716469352942e-05,0.9995547665213891,1.2960638883690382e-05,1.3107781591000828e-05,,,0.003732061310178328,0.00018593823059240627,0.00026739119222018596,5.8543884756651926e-05,5.8543884756651926e-05
1704,ME-16-01-3772-806_tagged,"זאת ועוד, מדובר בעבירות שנעברו לאחר תכנון מקדים, הכולל תיאום בין הנאשם לבין מחמד, לצורך רכישת כלי הנשק ממחמד, החזקתם בצוותא והעברתם מידיו של האחד לשני.",,0.0012622066806286525,0.00022091684195501863,4.787433682489871e-08,0.9998987937604931,1.8939531930783183e-05,,1.2813818281464967e-05,1.3752044112014127e-05,0.9996542661537849,1.3319861225885646e-05,1.4032805388027971e-05,,,0.00016293113050015412,0.0001041198448202241,0.05860800506763927,5.900485885633733e-05,5.900485885633733e-05
1705,ME-16-03-41585-22_tagged,הנאשם תכנן את מעשיו מבעוד מועד.,,0.0007889034005709726,0.000132425500056592,5.1433092785911544e-08,0.998893418603238,2.4371004377642272e-05,,1.328766364031753e-05,1.5035033775195715e-05,0.9995387117111753,1.367608843874084e-05,1.4691461547248636e-05,,,0.012966955669279594,0.00022187698629388405,0.7439654017026969,7.224922372710247e-05,7.224922372710247e-05
1706,ME-16-01-3772-806_tagged,"במהלך שנת 2011 הוביל ונשא הנאשם את תת המקלע המאולתר, המחסנית והכדורים למקום המכונה ""אלרוחה"", שם ירה באמצעות תת המקלע המאולתר כ-20 כדורים.",,0.0004388540355398579,0.0007673826521981758,5.203468763326494e-08,0.9999105030315686,1.8523667641689494e-05,,0.9998547822573454,1.1294408411301767e-05,1.1171606061880281e-05,1.4177532232910276e-05,0.9988155276421102,,,0.9988553295233922,0.9993762392967755,0.019868818363264356,5.420532153948873e-05,5.420532153948873e-05
1707,ME-16-01-3772-806_tagged,"לצד זאת, נאמר כי הנאשם התקשה לקחת אחריות על הירי בתת המקלע המאולתר, המיוחס לו בכתב האישום, כאשר טען כי לא ירה באמצעותו 20 כדורים.",,0.0008509002151602158,0.00014555186894849584,4.111790552406759e-08,0.9999136172855748,0.9997641013278996,1.4467114022510349e-05,0.9998259306101454,1.3463763944657677e-05,1.1995712717757734e-05,1.300353169442773e-05,0.9916889716271632,1.2367091311685174e-05,0.9993367137940947,0.9984526565429974,0.0003906800873587659,0.9019212462600614,5.67244925901308e-05,5.67244925901308e-05
1708,ME-16-01-3772-806_tagged,הודגש כי במקרה דנן ירה הנאשם כ-20 כדורים מתת המקלע המאולתר וכן החזיק בו כארבע שנים במקום הסמוך לביתו.,,0.0023992100154130317,0.0006700492048370155,4.496328886630717e-08,0.9999144805696157,1.8699731127085565e-05,,0.9998518130308043,1.1282988441692617e-05,1.102086567220322e-05,1.2028085564300102e-05,0.9995936659784327,,,0.9787682803626346,0.0408419982643931,0.9474940532929952,4.9158322425911666e-05,4.9158322425911666e-05
1709,ME-16-01-3772-806_tagged,"באשר לנסיבות הקשורות בביצוע העבירות, נטען כי מדובר במעשים חמורים אשר היו עשויים להסתיים בפגיעה קשה באזרחים חפים מפשע, עת ירה הנאשם בנשק.",,0.0009549675850597828,9.452653774878856e-05,3.002628193153124e-08,0.11030705749882218,1.945762928101422e-05,,,,,,,,,,,,,
1710,ME-16-01-3772-806_tagged,"יתרה מכך, הנאשם נשא את תת המקלע המאולתר וירה בו לבדו, וכן החזיקו במקום הסמוך לביתו.",,0.0006102871196949506,0.00017824737794254806,5.4845988963371887e-08,0.9999121198362919,1.9224201396748024e-05,,0.9987434032544148,1.4258418038408504e-05,1.248557171201098e-05,1.3552096910920706e-05,0.9996071964127117,,,0.024508771944949492,0.0007868147199246884,0.80068184443252,5.832740894214465e-05,5.832740894214465e-05
1711,ME-16-01-3772-806_tagged,"לגבי הירי נאמר כי מדובר בירי בשטח פתוח ולא באזור מגורים, אשר אינו מהווה עבירה מבחינת החוק הפלילי.",,0.0008765879156191703,0.00013184744322692295,3.9268846196639006e-08,0.0015828643257441977,1.927338560143643e-05,,,,,,,,,,,,,
1712,ME-16-01-3772-806_tagged,"מעבר להחזקתו בתת המקלע המאולתר, הודה הנאשם כי במהלך שנת 2011 הובילו ונשאו למקום פתוח, שם ירה באמצעותו כ-20 כדורים.",,0.0011523460994175435,0.00019021605966012466,5.074972792775405e-08,0.9999088953377241,0.9997545740304914,0.999585145437327,0.9998318003051943,1.2140912480084145e-05,1.1815401276494515e-05,1.3572654377183824e-05,0.999496320292048,1.1982022416069856e-05,1.2083915648453294e-05,0.9923631019488318,0.9988156372869539,0.31361453178538584,5.7068212043212656e-05,5.7068212043212656e-05
1713,ME-16-01-3772-806_tagged,"לא זו בלבד אלא שהנאשם הודה כי אכן נעשה שימוש בנשק, עת נשא את תת המקלע המאולתר והובילו לשטח פתוח וירה ממנו 20 כדורים.",,0.0010050280328592564,0.0003065371662152842,4.894116339306339e-08,0.9999064312743388,0.9997777846229616,0.9995858426610292,0.9998221877623534,1.2485619408587418e-05,1.1119180114392364e-05,1.28422885880574e-05,0.999598295315779,1.1838032505215424e-05,1.2306893863953057e-05,0.9997664217006538,0.99976695886797,0.23410291821444643,5.4837915092673366e-05,5.4837915092673366e-05
1714,ME-16-03-41585-22_tagged,יריות בנשק חם באזור מגורים - עבירה לפי סעיף 340א לחוק העונשין;,,0.3273125098289549,0.0008250706672934671,2.502954557304374e-08,0.0013929437722310209,2.0001732057769073e-05,,,,,,,,,,,,,
1715,ME-16-03-41585-22_tagged,"על רקע הדברים לעיל, החליט הנאשם לפגוע בבני משפחתה של לינא בירי בנשק חם.",,0.00035412191871693146,0.00024145692863713122,3.508202515072135e-08,0.9998728111501584,1.9821736225627343e-05,,1.2818455173685025e-05,3.813189001429913e-05,1.2396382552081367e-05,1.310297816330367e-05,1.3009231272614444e-05,,,0.9993382622236789,0.0001896698768086847,0.997924214692988,5.996540749366914e-05,5.996540749366914e-05
1716,ME-16-03-41585-22_tagged,"כשראה הנאשם את המתלוננים במרפסת, יצא מהרכב, קילל אותם, הוציא מהרכב את הרובה, כיוון אותו לעבר המתלוננים וירה לעברם 29 יריות בכוונה לגרום להם לחבלה חמורה.",,0.0004825092051972761,9.656406258210786e-05,6.999061960209336e-08,0.9999070788816964,1.9536519916223688e-05,,7.097474824508257e-05,1.8261942978900385e-05,1.2742916127527066e-05,1.365270464442773e-05,0.9989674138421527,,,0.9994609766641782,0.9968649522108739,0.9972607748240999,6.176578215361419e-05,6.176578215361419e-05
1717,ME-16-03-41585-22_tagged,"17 מהיריות שירה הנאשם פגעו בבית, לרבות במעקה הבטון של המרפסת, וחלק מהיריות חדרו לתוך הבית.",,5.253761859412573e-06,0.00012047690898899612,4.2924675900104407e-08,0.8891766462369985,1.8923203144505542e-05,,,,,,,,,,,,,
